Title,Published At,Duration,View Count,Like Count,Dislike Count,Channel Title,Channel ID,Description,Tags,Category ID,Comment Count,Favorite Count
Response to BBC transphobia,2021-11-12T14:46:03Z,PT16M12S,763074,55008,N/A,Shaun,UCJ6o36XL0CpYb6U5dNBiXHQ,"Content warning: extreme transphobia, sexual assault, threats of violence (including sexual violence)

You don't have to let the TV License people inside.

Complaints page: https://www.bbc.co.uk/contact/complaints
Awful article: https://www.bbc.co.uk/news/uk-england-57853385

Contact:
Twitter: https://twitter.com/shaun_vids
Patreon: https://www.patreon.com/shaunfromyoutube
Twitch: https://www.twitch.tv/shaun_vids

Special thanks to Sophie (https://twitter.com/theymerSophie) and Mystery Contributor for providing feedback for this video.

Text of my complaint:
An article published on the 26th of October titled 'We're being pressured into sex by some trans women'  contains a factual error.

The author, Caroline Lowbridge, states that no 'high profile trans women who have either written or spoken about sex and relationships' wanted to speak to her in order to offer their views on the subject.

This is not true. The author interviewed Chelsea Poe for the article in September 2020. Chelsea Poe is a high-profile trans woman who has spoken extensively about sex and relationships in interviews in Slate, the Huffington Post, Cosmopolitan, Glamour, and other media outlets.

The BBC confirmed to PinkNews that the author interviewed Poe for the piece in an article published on November 4th: https://www.pinknews.co.uk/2021/11/04/bbc-trans-chelsea-poe-lily-cade/

""A BBC source has confirmed to PinkNews that Lowbridge interviewed Poe, and said that her contribution was judged not to be relevant to the story.""

Given that Lowbridge interviewed Poe and chose not to include her in the article, the claim that no trans women who have written or spoken about sex and relationships wanted to talk to her is factually incorrect.

This inaccuracy must be amended.",,27,6032,0
Jimmy Dore's Anti-Vaccine Lies,2021-11-05T13:08:27Z,PT50M2S,1063594,49135,N/A,Shaun,UCJ6o36XL0CpYb6U5dNBiXHQ,"Content warning: injections, needles, animal testing, blood, all manner of medical stuff

Rip to the mice.

Singapore article:
https://fortune.com/2021/09/28/singapore-covid-reopening-record-cases-vaccines/

Contact:
Twitter: https://twitter.com/shaun_vids
Patreon: https://www.patreon.com/shaunfromyoutube
Twitch: https://www.twitch.tv/shaun_vids",,27,14949,0
"Hijacking the Dead? Terry Pratchett & the Trans ""Debate""",2021-08-12T13:00:51Z,PT17M58S,960403,57775,N/A,Shaun,UCJ6o36XL0CpYb6U5dNBiXHQ,"Not much of a debate, really.

Illustrations from 'Terry Pratchett's Discworld Imaginarium' by Paul Kidby.

The Times article:
https://www.thetimes.co.uk/article/you-cant-hijack-the-dead-for-todays-battles-5t3slv7k0

Contact:
Twitter: https://twitter.com/shaun_vids
Patreon: https://www.patreon.com/shaunfromyoutube
Twitch: https://www.twitch.tv/shaun_vids",,27,6894,0
PragerU & The Law,2021-08-12T13:00:48Z,PT23M9S,897092,47076,N/A,Shaun,UCJ6o36XL0CpYb6U5dNBiXHQ,"Laws for thee, but not for Dennis.

Contact:
Twitter: https://twitter.com/shaun_vids
Patreon: https://www.patreon.com/shaunfromyoutube
Twitch: https://www.twitch.tv/shaun_vids

Thought Slime video:
https://www.youtube.com/watch?v=z6njzAq7ttA

LA Times article:
https://www.latimes.com/local/lanow/la-me-los-angeles-homeless-neighboring-cities-sidewalk-lawsuit-20190605-story.html

Business Insider article:
https://www.businessinsider.com/california-gop-breaks-with-party-embraces-unauthorized-ballot-harvesting-2020-10?r=US&IR=T",,27,4313,0
The 1776 Report,2021-03-22T01:51:24Z,PT57M18S,1553270,52286,N/A,Shaun,UCJ6o36XL0CpYb6U5dNBiXHQ,"CW: racism

i look at school

Links:
https://www.nytimes.com/interactive/2019/08/14/magazine/1619-america-slavery.html
https://trumpwhitehouse.archives.gov/briefings-statements/1776-commission-takes-historic-scholarly-step-restore-understanding-greatness-american-founding/
https://aupresses.org/news/aupresses-responds-to-the-1776-report/
https://www.politico.com/news/magazine/2020/03/06/1619-project-new-york-times-mistake-122248

Contact:
Twitter: https://twitter.com/shaun_vids
Patreon: https://www.patreon.com/shaunfromyoutube
Twitch: https://www.twitch.tv/shaun_vids",,27,6530,0
Dropping the Bomb: Hiroshima & Nagasaki,2020-12-11T18:30:23Z,PT2H20M19S,2805759,83234,N/A,Shaun,UCJ6o36XL0CpYb6U5dNBiXHQ,"Cw: racist speech and imagery, violence

Apologies for the surely terrible pronunciation throughout.

Special thanks to JusticeKazzy, Shuklia & Kav P for providing very useful feedback! :D

JusticeKazzy: https://twitter.com/JusticeKazzy_
Shuklia: https://www.instagram.com/shuklia.comics
Kav P: https://twitter.com/RealKav_P

Thanks to Erick & Katy for help with sourcing articles!

Thanks to all my supporters on patreon :3

Contact:
Twitter: https://twitter.com/shaun_vids
Patreon: https://www.patreon.com/shaunfromyoutube
Twitch: https://www.twitch.tv/shaun_vids

Chapters: 
Chapters:
0:00 Introduction
8:21 The Russo-Japanese War
9:58 Yalta 
13:52 Japan's Aims
22:56 The Japanese Military
26:48 Strategic Bombing
41:37 Bomb Targeting
53:06 Potsdam
01:05:28 Unconditional Surrender
01:22:43 The Bombs
01:32:25 The End
01:38:31 Discussion
01:52:49 Another Solution
01:57:32 Reasons
02:06:58 The Invasion Narrative
02:17:09 Appendix
02:19:30 Outro

Books:
I Was There - William D. Leahy
Speaking Frankly - James F. Byrnes
All in one Lifetime - James F. Byrnes
Prompt and Utter Destruction - J. Samuel Walker
Hiroshima Nagasaki - Paul Ham
Journey To The Missouri - Toshikazu Kase 
Racing the Enemy - Tsuyoshi Hasegawa
American Prometheus: The Triumph and Tragedy of J. Robert Oppenheimer - Kai Bird and Martin J. Sherwin
Bomber Offensive - Arthur Harris
Henry L. Stimson: The First Wise Man - David F. Schmitz
Memoirs of Harry S.Truman",,27,13012,0
The Death Penalty feat. PragerU,2020-04-28T03:47:09Z,PT40M18S,1832008,72025,N/A,Shaun,UCJ6o36XL0CpYb6U5dNBiXHQ,"Sequelae?

Content warning: violence, sexual assault

PragerU video: https://www.youtube.com/watch?v=8dnVZibrV6g
Peterson & Rubin: https://www.youtube.com/watch?v=GJJClhqGq_M

https://www.independent.co.uk/news/uk/politics/brexit-poll-leave-voters-death-penalty-yougov-results-light-bulbs-a7656791.html

https://deathpenaltyinfo.org/

Debating the Death Penalty - Hugo Bedau & Paul Cassell
Assessing the Impact of the Ultimate Penal Sanction on Homicide Survivors: A Two State Comparison:
https://scholarship.law.marquette.edu/cgi/viewcontent.cgi?referer=&httpsredir=1&article=5144&context=mulr

Twitter: https://twitter.com/shaun_vids
Patreon: https://www.patreon.com/shaunfromyoutube
Twitch: https://www.twitch.tv/shaun_vids",,27,10121,0
300k Q&A!,2020-03-02T11:27:51Z,PT22M20S,186327,9665,N/A,Shaun,UCJ6o36XL0CpYb6U5dNBiXHQ,"❤❤ love you all ❤❤

Twitter: https://twitter.com/shaun_vids
Patreon: https://www.patreon.com/shaunfromyoutube

Twitch:
https://www.twitch.tv/shaun_vids

Videos and channels mentioned:
Three Arrows: https://www.youtube.com/watch?v=1b-QtoSfM38
Contrapoints: https://www.youtube.com/watch?v=fD2briZ6fB0
Jenny Nicholson: https://www.youtube.com/channel/UC7-E5xhZBZdW-8d7V80mzfg
Curio: https://www.youtube.com/channel/UCJmlCcnfMlyPA2oSbb072QA",,27,1062,0
The Bell Curve,2019-12-04T00:47:14Z,PT2H39M46S,3168864,77183,N/A,Shaun,UCJ6o36XL0CpYb6U5dNBiXHQ,"I would like to never hear about The Bell Curve ever again.

Contact:
https://twitter.com/shaun_vids
https://www.patreon.com/shaunfromyoutube 

Section time codes:
6:15 Intelligence
17:18 The Bell Curve
30:03 General Intelligence
57:21 IQ Tests
1:41:15 IQ vs Environment
2:02:34 Politics

Content warning: discussion of racism, ableism, misogyny, Nazi ideology

Extra special thanks to Nate Frost from Portland State University and Thea for their help sourcing studies.

Also extra special thanks to Olive & Kav P for all their script editing help:

https://twitter.com/coherentstates
https://twitter.com/RealKav_P

Books:

The Bell Curve (1994)
The Mismeasure of Man (1981)
Inequality by Design (1996)
Intelligence, Genes & Success (1997)
The Bell Curve Debate (1995)
The Nazi Connection (1994)

Articles & Studies:

Lewis M. Terman: The Uses of Intelligence Tests (1916)
Ned Block: How Heritability Misleads about Race (1996)
Ewan Birney, Jennifer Raff, Adam Rutherford, Aylwyn Scally: Race, genetics and pseudoscience: an explainer (2019)
Zack Z. Cernovsky: On the Similarities of American Blacks and Whites: A Reply to J. P. Rushton (1995)
Richard Lynn: Race differences in intelligence: A global perspective (1991)
Byrnes, Rita M., Library of Congress. Federal Research Division: South Africa : a country study (1997)
Mallory Wober: The meaning and stability of Raven’s Matrices test among Africans (1969)
D. H. Crawford-Nutt: Are Black scores on Raven’s Standard Progressive Matrices an artifact of test presentation? (1976)
John C. Raven: Standardization of progressive matrices (1938)
K. Owen: Test and Item Bias: The Suitability of the Junior Aptitude Tests as a Common Test Battery for White, Indian and Black Pupils in Standard 7 (1989)
K. Owen: The suitability of Raven’s Standard Progressive Matrices for various groups in South Africa (1992)
Fred Zindi: Towards the Development of African Psychometric Tests (2013)

Links:

https://www.telegraph.co.uk/news/2019/09/27/ai-facial-recognition-used-first-time-job-interviews-uk-find/
https://tylervigen.com/spurious-correlations
http://ewanbirney.com/2019/10/race-genetics-and-pseudoscience-an-explainer.html
https://www.loc.gov/item/96048983/
https://en.wikipedia.org/wiki/2019_college_admissions_bribery_scandal
https://www.splcenter.org/fighting-hate/extremist-files/individual/linda-gottfredson
https://www.splcenter.org/fighting-hate/extremist-files/group/pioneer-fund
https://www.splcenter.org/fighting-hate/extremist-files/individual/jean-philippe-rushton

Picture credit (dancers): Raina Peterson & Govind Pillai; (photographer) Anandh Bala

At 17:56 I say 'IQ' instead of 'g'. Whoops!

Note about Zimbabwe: Rhodesia’s minority-rule government issued a declaration of independence in 1965, but Zimbabwe did not gain recognised independence until 1980.","the bell curve,shaun,charles murray",27,22382,0
How PragerU Lies to You: Charlottesville,2019-08-07T20:02:47Z,PT15M41S,1038983,48359,N/A,Shaun,UCJ6o36XL0CpYb6U5dNBiXHQ,"Trump did call neo-nazis very fine people. He just lied about them not being neo-nazis.

content warning: racist slurs, scenes from far-right rallies, etc

Contact:
https://twitter.com/shaun_vids
https://www.patreon.com/shaunfromyoutube

Charlottesville: The True Alt-Right - https://www.youtube.com/watch?v=zcoYKuoiUrY

Sources:
PragerU video: https://www.prageru.com/video/the-charlottesville-lie/

Articles:
https://twitter.com/ABC/status/897566325190602753
https://abcnews.go.com/Politics/trump-lashes-alt-left-charlottesville-fine-people-sides/story?id=49235032&cid=social_twitter_abcn
https://www.cbsnews.com/news/trump-on-charlottesville-i-think-theres-blame-on-both-sides/
https://www.cnbc.com/2017/08/15/trump-not-all-of-those-people-at-virginia-rally-were-white-supremacists.html
https://www.npr.org/2017/08/15/543740542/president-trump-blames-both-sides-for-charlottesville-violence 
https://www.nytimes.com/2017/08/15/us/politics/trump-press-conference-charlottesville.html 
https://www.washingtonpost.com/news/post-politics/wp/2017/08/15/trump-again-blames-both-sides-in-charlottesville-says-some-counterprotesters-were-very-very-violent/?noredirect=on
https://www.vox.com/2017/8/12/16139144/gop-senators-react-trump-charlottesville","prageru,charlottesville,unite the right,shaun",24,6247,0
