Title,Published At,Duration,View Count,Like Count,Dislike Count,Channel Title,Channel ID,Description,Tags,Category ID,Comment Count,Favorite Count
This Has to Be the Most Outrageous Thing I've Heard | @whatever,2023-10-30T17:00:14Z,PT54S,83597,4071,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,,,27,298,0
Leave Me Out of This Feminist Nonsense,2023-10-29T17:00:39Z,PT58S,105580,15922,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,,,27,528,0
This Is Pure Boogeyman,2023-10-28T17:00:03Z,PT1M,102462,10346,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,,,27,687,0
We Obviously Live in a Matriarchy,2023-10-27T17:00:25Z,PT52S,37530,3658,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,,,27,139,0
"Maybe Other Countries Don't Want ""American Principles""",2023-10-26T17:00:24Z,PT45S,30992,3116,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,,,27,155,0
It's Fascinating How a Mind Can Be So Warped | @whatever,2023-10-25T17:00:33Z,PT56S,1538771,73441,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,,,27,3352,0
I'm Really Proud of Young Conservatives,2023-10-24T17:00:07Z,PT56S,931955,60348,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,,,27,638,0
This Is a Statement – Not a Question,2023-10-23T17:00:13Z,PT20S,360141,19292,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,,,27,1011,0
Teachers Have Too Much Power | @FULLSENDPODCAST,2023-10-22T17:00:03Z,PT51S,28975,2022,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,,,27,54,0
This Is What the Media Should Be Like,2023-10-21T17:00:11Z,PT59S,69955,5905,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,,,27,125,0
It's More Important to Win Culture,2023-10-20T17:00:13Z,PT46S,28799,1867,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,,,27,48,0
What's the Point of Marriage? | @whatever,2023-10-19T17:00:14Z,PT54S,113377,7908,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,,,27,323,0
The Number One Teaching of Karl Marx,2023-10-18T17:00:10Z,PT56S,1323462,117900,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,,,27,2933,0
We Gotta Bring Down Hoeflation | @FULLSENDPODCAST,2023-10-17T17:00:40Z,PT1M,25863,2127,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,,,27,96,0
"If Money Was My Motive, I'd Be on the Left",2023-10-16T17:00:25Z,PT55S,33008,2368,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,,,27,82,0
Women Get the Worst End of the Feminism Deal,2023-10-15T17:00:11Z,PT48S,29674,3492,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,,,27,142,0
What Is a Marriage?,2023-10-14T17:00:35Z,PT18M30S,112832,2755,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,"Candace Owens and the women of @whatever debate what a marriage is. Here's a hint: the moment you let someone else into your marriage, it ceases to be a marriage.

Watch the full episode here: https://www.youtube.com/watch?v=2TmejMmwPhw

Watch every episode of my full show ad-free on DailyWire+: https://utm.io/ueSdR

Watch “The Greatest Lie Ever Sold: George Floyd and the Rise of BLM” exclusively on DailyWire+: https://bit.ly/3RCaUK1

It’s time for a black exit. Buy my book “Blackout” to read why: https://utm.io/ueSdT

Grab some “Yes We CANdace” merch: https://bit.ly/3TA0s6T

LIKE & SUBSCRIBE for new videos. https://www.youtube.com/c/Candaceshow

Become a Daily Wire Member today to gain access to exclusive content: https://utm.io/uePzT

#CandaceOwens #News #Culture #PopCulture #DailyWire #Marriage #Married #Therapy #Therapist #Counseling #SexTherapist #WhateverPodcast #Whatever #Religion #Christianity",,27,701,0
High-Value Men Want High-Value Women | @whatever,2023-10-13T17:00:15Z,PT58S,65482,4445,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,,,27,128,0
"Life's Tough, Get a Helmet",2023-10-12T17:00:39Z,PT31S,141149,9305,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,,,27,331,0
Becoming a Mom Has Made Me Confident | @FULLSENDPODCAST,2023-10-11T17:00:00Z,PT57S,35227,2661,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,,,27,62,0
Gavin Newsom Is More Feminine Than I Am,2023-10-10T17:00:16Z,PT58S,64104,5406,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,,,27,172,0
Feminism Is the Number One Attack on Family,2023-10-09T17:00:30Z,PT59S,24084,2136,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,,,27,86,0
Why Do Atheists Get Married? | @whatever,2023-10-08T17:00:39Z,PT54S,4506928,192278,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,,,27,18948,0
Candace Owens REACTS to Childless Woman,2023-10-07T17:00:28Z,PT12M27S,67599,1889,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,"A 29-year-old woman on TikTok went viral a few weeks ago for talking about her Saturday plans as someone who does not have children. Candace Owens and the women of @whatever debate its meaning.

Watch the full episode here: https://www.youtube.com/watch?v=2TmejMmwPhw

Watch every episode of my full show ad-free on DailyWire+: https://utm.io/ueSdR

Watch “The Greatest Lie Ever Sold: George Floyd and the Rise of BLM” exclusively on DailyWire+: https://bit.ly/3RCaUK1

It’s time for a black exit. Buy my book “Blackout” to read why: https://utm.io/ueSdT

Grab some “Yes We CANdace” merch: https://bit.ly/3TA0s6T

LIKE & SUBSCRIBE for new videos. https://www.youtube.com/c/Candaceshow

Become a Daily Wire Member today to gain access to exclusive content: https://utm.io/uePzT

#CandaceOwens #News #Culture #PopCulture #DailyWire #Viral #React #Reaction #TikTok #TikTokReaction #Single #Childless #WhateverPodcast #Whatever #Childlessness",,27,543,0
Has Hyper-Masculinity Gone Too Far? | @FULLSENDPODCAST,2023-10-06T17:00:01Z,PT41S,22508,1125,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,,,27,39,0
This Is Loser Behavior,2023-10-05T17:00:36Z,PT58S,317564,20470,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,,,27,642,0
How Women Are Like Pit Bulls,2023-10-04T17:00:36Z,PT1M,21634,1838,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,,,27,44,0
Is America Still the Greatest Country?,2023-10-03T17:00:21Z,PT58S,42621,2450,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,,,27,139,0
Don't Let Other People Into Your Marriage | @whatever,2023-10-02T17:00:33Z,PT52S,54605,2723,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,,,27,224,0
Men Don't Help Women Anymore | @FULLSENDPODCAST,2023-10-01T18:00:11Z,PT59S,73742,5108,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,,,27,368,0
